
Predictions were generated on 09-Dec-2020 at 17:18:24 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
        16.0000	  7.368785E+001	  7.276687E+001	  7.164122E+001	  7.052245E+001	  6.930202E+001	  6.792479E+001	  6.637397E+001	  6.480662E+001	  6.306563E+001	  6.117649E+001	  5.936808E+001	  5.762151E+001	  5.569593E+001	  5.369702E+001	  5.165779E+001	  4.942437E+001	  4.740118E+001	  4.625853E+001	  4.795325E+001	  5.053987E+001	  5.196235E+001	  5.242639E+001	  3.812038E+001	  3.265610E+001	  3.046259E+001	  2.843708E+001	  2.630658E+001	  2.436414E+001	  2.233383E+001	  2.015838E+001	  1.802732E+001	  1.578266E+001	  1.314790E+001	  1.061162E+001	  5.747750E+001	  5.659534E+001	  5.551465E+001	  5.443907E+001	  5.326494E+001	  5.194031E+001	  5.044789E+001	  4.894568E+001	  4.729197E+001	  4.565289E+001	  4.416416E+001	  4.301006E+001	  4.153766E+001	  3.944491E+001	  3.790199E+001	  3.542057E+001	  3.322306E+001	  3.213796E+001	  3.455711E+001	  3.775565E+001	  3.751564E+001	  3.848518E+001	  2.441620E+001	  1.925498E+001	  1.709441E+001	  1.506585E+001	  1.292486E+001	  1.095419E+001	  8.883729E+000	  6.660903E+000	  4.482338E+000	  2.188156E+000	 -5.022786E-001	 -3.088135E+000
        16.1000	  7.371526E+001	  7.279462E+001	  7.166937E+001	  7.055099E+001	  6.933097E+001	  6.795416E+001	  6.640373E+001	  6.483645E+001	  6.309505E+001	  6.120259E+001	  5.938809E+001	  5.763012E+001	  5.569966E+001	  5.371078E+001	  5.166609E+001	  4.943481E+001	  4.740769E+001	  4.624002E+001	  4.786632E+001	  5.056089E+001	  5.190697E+001	  5.239983E+001	  3.809770E+001	  3.263551E+001	  3.043973E+001	  2.841225E+001	  2.628003E+001	  2.433643E+001	  2.230529E+001	  2.012930E+001	  1.799804E+001	  1.575343E+001	  1.311902E+001	  1.058326E+001	  5.723782E+001	  5.634586E+001	  5.525353E+001	  5.416673E+001	  5.298092E+001	  5.164474E+001	  5.014059E+001	  4.863363E+001	  4.698710E+001	  4.544975E+001	  4.408163E+001	  4.312850E+001	  4.177114E+001	  3.965383E+001	  3.826864E+001	  3.578977E+001	  3.365780E+001	  3.273091E+001	  3.530440E+001	  3.834602E+001	  3.739733E+001	  3.859798E+001	  2.467440E+001	  1.967361E+001	  1.751987E+001	  1.547821E+001	  1.331921E+001	  1.132326E+001	  9.222531E+000	  6.967500E+000	  4.759540E+000	  2.437456E+000	 -2.813866E-001	 -2.890201E+000
        16.2000	  7.366421E+001	  7.274370E+001	  7.161868E+001	  7.050059E+001	  6.928095E+001	  6.790464E+001	  6.635484E+001	  6.478813E+001	  6.304699E+001	  6.115119E+001	  5.932959E+001	  5.755613E+001	  5.561950E+001	  5.364870E+001	  5.160025E+001	  4.937117E+001	  4.734227E+001	  4.618329E+001	  4.768794E+001	  5.043859E+001	  5.207574E+001	  5.225681E+001	  3.797806E+001	  3.254765E+001	  3.035576E+001	  2.832730E+001	  2.619461E+001	  2.425040E+001	  2.221840E+001	  2.004146E+001	  1.790935E+001	  1.566395E+001	  1.302865E+001	  1.049199E+001	  5.687597E+001	  5.597532E+001	  5.487297E+001	  5.377703E+001	  5.258283E+001	  5.124119E+001	  4.973442E+001	  4.823821E+001	  4.662418E+001	  4.525948E+001	  4.406540E+001	  4.335062E+001	  4.211186E+001	  3.998894E+001	  3.876531E+001	  3.629891E+001	  3.427644E+001	  3.362754E+001	  3.620605E+001	  3.886708E+001	  3.782244E+001	  3.867195E+001	  2.496616E+001	  2.019106E+001	  1.805116E+001	  1.599483E+001	  1.381577E+001	  1.179053E+001	  9.653737E+000	  7.359462E+000	  5.115042E+000	  2.757802E+000	  2.519075E-003	 -2.636414E+000
        16.3000	  7.361529E+001	  7.269484E+001	  7.156995E+001	  7.045205E+001	  6.923268E+001	  6.785676E+001	  6.630780E+001	  6.474153E+001	  6.300276E+001	  6.110439E+001	  5.928025E+001	  5.749910E+001	  5.555456E+001	  5.358668E+001	  5.153210E+001	  4.930760E+001	  4.727258E+001	  4.615248E+001	  4.761261E+001	  5.030063E+001	  5.229829E+001	  5.213065E+001	  3.786531E+001	  3.245477E+001	  3.026659E+001	  2.823845E+001	  2.610691E+001	  2.416339E+001	  2.213160E+001	  1.995445E+001	  1.782183E+001	  1.557563E+001	  1.293910E+001	  1.040097E+001	  5.650600E+001	  5.559765E+001	  5.448688E+001	  5.338437E+001	  5.218680E+001	  5.085097E+001	  4.938320E+001	  4.790736E+001	  4.649622E+001	  4.534052E+001	  4.442189E+001	  4.400640E+001	  4.287310E+001	  4.071769E+001	  3.963716E+001	  3.723526E+001	  3.533209E+001	  3.508397E+001	  3.766104E+001	  3.961324E+001	  3.856629E+001	  3.888967E+001	  2.548420E+001	  2.098788E+001	  1.886525E+001	  1.679291E+001	  1.459114E+001	  1.253061E+001	  1.034873E+001	  8.003718E+000	  5.710616E+000	  3.305008E+000	  4.980839E-001	 -2.184728E+000
        16.4000	  7.363575E+001	  7.271548E+001	  7.159080E+001	  7.047308E+001	  6.925391E+001	  6.787822E+001	  6.632953E+001	  6.476373E+001	  6.302545E+001	  6.112836E+001	  5.930672E+001	  5.752594E+001	  5.556786E+001	  5.358295E+001	  5.151746E+001	  4.929736E+001	  4.726952E+001	  4.617899E+001	  4.773713E+001	  5.021154E+001	  5.227497E+001	  5.208462E+001	  3.781967E+001	  3.240932E+001	  3.022135E+001	  2.819389E+001	  2.606372E+001	  2.412141E+001	  2.209060E+001	  1.991408E+001	  1.778169E+001	  1.553539E+001	  1.289841E+001	  1.035962E+001	  5.619290E+001	  5.527730E+001	  5.415944E+001	  5.305351E+001	  5.186094E+001	  5.055397E+001	  4.916924E+001	  4.779161E+001	  4.671277E+001	  4.609388E+001	  4.559075E+001	  4.550276E+001	  4.440701E+001	  4.217071E+001	  4.119785E+001	  3.895237E+001	  3.728573E+001	  3.739091E+001	  4.005447E+001	  4.089579E+001	  3.918911E+001	  3.938655E+001	  2.646771E+001	  2.235198E+001	  2.024925E+001	  1.815556E+001	  1.592191E+001	  1.381126E+001	  1.156421E+001	  9.144056E+000	  6.776941E+000	  4.295949E+000	  1.406640E+000	 -1.347532E+000
        16.5000	  7.370706E+001	  7.278711E+001	  7.166274E+001	  7.054528E+001	  6.932632E+001	  6.795077E+001	  6.640194E+001	  6.483633E+001	  6.309786E+001	  6.120122E+001	  5.938186E+001	  5.760185E+001	  5.562791E+001	  5.362381E+001	  5.154710E+001	  4.932754E+001	  4.730141E+001	  4.622070E+001	  4.789230E+001	  5.019390E+001	  5.202604E+001	  5.209445E+001	  3.782561E+001	  3.240712E+001	  3.021659E+001	  2.818895E+001	  2.605869E+001	  2.411657E+001	  2.208609E+001	  1.990993E+001	  1.777785E+001	  1.553186E+001	  1.289525E+001	  1.035689E+001	  5.591230E+001	  5.499068E+001	  5.386839E+001	  5.276390E+001	  5.158766E+001	  5.034510E+001	  4.903381E+001	  4.801807E+001	  4.770902E+001	  4.803874E+001	  4.804802E+001	  4.822769E+001	  4.706127E+001	  4.467016E+001	  4.373544E+001	  4.169238E+001	  4.035416E+001	  4.075575E+001	  4.353472E+001	  4.328755E+001	  3.991155E+001	  4.030738E+001	  2.829030E+001	  2.471733E+001	  2.264071E+001	  2.051970E+001	  1.824251E+001	  1.606209E+001	  1.372170E+001	  1.118999E+001	  8.708624E+000	  6.106671E+000	  3.079720E+000	  2.016760E-001
        16.6000	  7.374860E+001	  7.282888E+001	  7.170475E+001	  7.058750E+001	  6.936871E+001	  6.799329E+001	  6.644445E+001	  6.487858E+001	  6.313920E+001	  6.124045E+001	  5.941776E+001	  5.763245E+001	  5.565344E+001	  5.364986E+001	  5.156492E+001	  4.934682E+001	  4.732082E+001	  4.620972E+001	  4.788170E+001	  5.023411E+001	  5.184798E+001	  5.209708E+001	  3.782606E+001	  3.240259E+001	  3.020983E+001	  2.818114E+001	  2.604947E+001	  2.410620E+001	  2.207486E+001	  1.989813E+001	  1.776579E+001	  1.551981E+001	  1.288352E+001	  1.034573E+001	  5.562976E+001	  5.470511E+001	  5.358160E+001	  5.247962E+001	  5.131265E+001	  5.009665E+001	  4.887647E+001	  4.809773E+001	  4.788991E+001	  5.006434E+001	  5.099959E+001	  5.197667E+001	  5.111221E+001	  4.848335E+001	  4.752028E+001	  4.493670E+001	  4.318809E+001	  4.358941E+001	  4.734082E+001	  4.779501E+001	  4.222326E+001	  4.244914E+001	  3.143110E+001	  2.832373E+001	  2.630878E+001	  2.422061E+001	  2.197412E+001	  1.980456E+001	  1.745861E+001	  1.490286E+001	  1.237926E+001	  9.712578E+000	  6.585189E+000	  3.590218E+000
        16.7000	  7.371134E+001	  7.279155E+001	  7.166737E+001	  7.055009E+001	  6.933131E+001	  6.795591E+001	  6.640710E+001	  6.484112E+001	  6.310070E+001	  6.120003E+001	  5.937172E+001	  5.757693E+001	  5.560285E+001	  5.361945E+001	  5.153260E+001	  4.931759E+001	  4.728947E+001	  4.616231E+001	  4.771895E+001	  5.024366E+001	  5.189311E+001	  5.205090E+001	  3.778395E+001	  3.236739E+001	  3.017598E+001	  2.814679E+001	  2.601404E+001	  2.406946E+001	  2.203677E+001	  1.985886E+001	  1.772568E+001	  1.547911E+001	  1.284241E+001	  1.030441E+001	  5.538508E+001	  5.445979E+001	  5.333271E+001	  5.222060E+001	  5.102597E+001	  4.972868E+001	  4.834410E+001	  4.718589E+001	  4.667332E+001	  4.729601E+001	  4.804163E+001	  4.919741E+001	  4.863759E+001	  4.614760E+001	  4.547364E+001	  4.265691E+001	  4.040694E+001	  4.025821E+001	  4.405068E+001	  4.578618E+001	  3.843977E+001	  3.765934E+001	  2.816844E+001	  2.554831E+001	  2.359722E+001	  2.154555E+001	  1.933504E+001	  1.718626E+001	  1.485117E+001	  1.229509E+001	  9.756770E+000	  7.055959E+000	  3.861104E+000	  7.722770E-001
        16.8000	  7.363662E+001	  7.271651E+001	  7.159201E+001	  7.047448E+001	  6.925549E+001	  6.787994E+001	  6.633109E+001	  6.476513E+001	  6.302452E+001	  6.112414E+001	  5.929407E+001	  5.749422E+001	  5.552415E+001	  5.355805E+001	  5.147737E+001	  4.926744E+001	  4.724406E+001	  4.613121E+001	  4.760510E+001	  5.019818E+001	  5.210957E+001	  5.201347E+001	  3.774338E+001	  3.232710E+001	  3.013815E+001	  2.810969E+001	  2.597706E+001	  2.403192E+001	  2.199832E+001	  1.981941E+001	  1.768537E+001	  1.543798E+001	  1.280042E+001	  1.026164E+001	  5.527387E+001	  5.435607E+001	  5.323619E+001	  5.212702E+001	  5.092533E+001	  4.959007E+001	  4.813594E+001	  4.669025E+001	  4.538922E+001	  4.446706E+001	  4.370387E+001	  4.307469E+001	  4.126212E+001	  3.891515E+001	  3.701172E+001	  3.523003E+001	  3.413114E+001	  3.472895E+001	  3.750268E+001	  3.625972E+001	  3.640038E+001	  3.672090E+001	  2.336879E+001	  1.889281E+001	  1.672896E+001	  1.459315E+001	  1.230791E+001	  1.015858E+001	  7.881774E+000	  5.444086E+000	  3.077673E+000	  6.190430E-001	 -2.216556E+000	 -4.896195E+000
        16.9000	  7.359565E+001	  7.267522E+001	  7.155037E+001	  7.043252E+001	  6.921320E+001	  6.783735E+001	  6.628823E+001	  6.472226E+001	  6.298178E+001	  6.108346E+001	  5.925600E+001	  5.745757E+001	  5.548507E+001	  5.352040E+001	  5.144988E+001	  4.924132E+001	  4.722768E+001	  4.612698E+001	  4.764586E+001	  5.016822E+001	  5.224995E+001	  5.202608E+001	  3.774555E+001	  3.231915E+001	  3.013127E+001	  2.810409E+001	  2.597209E+001	  2.402698E+001	  2.199312E+001	  1.981381E+001	  1.767934E+001	  1.543152E+001	  1.279347E+001	  1.025424E+001	  5.531768E+001	  5.441231E+001	  5.330709E+001	  5.221133E+001	  5.102122E+001	  4.968998E+001	  4.821504E+001	  4.673110E+001	  4.520352E+001	  4.369680E+001	  4.223645E+001	  4.069369E+001	  3.860810E+001	  3.670092E+001	  3.487442E+001	  3.314383E+001	  3.180334E+001	  3.165904E+001	  3.321619E+001	  3.327164E+001	  3.798478E+001	  3.786452E+001	  2.339161E+001	  1.763886E+001	  1.535845E+001	  1.327845E+001	  1.110152E+001	  9.141896E+000	  7.114077E+000	  4.958320E+000	  2.860727E+000	  6.634650E-001	 -1.905210E+000	 -4.373374E+000
        17.0000	  7.360600E+001	  7.268539E+001	  7.156029E+001	  7.044216E+001	  6.922253E+001	  6.784630E+001	  6.629672E+001	  6.473046E+001	  6.298984E+001	  6.109333E+001	  5.926963E+001	  5.747497E+001	  5.549434E+001	  5.352141E+001	  5.146174E+001	  4.925164E+001	  4.724334E+001	  4.617538E+001	  4.777667E+001	  5.015215E+001	  5.213404E+001	  5.205838E+001	  3.777602E+001	  3.234813E+001	  3.016105E+001	  2.813475E+001	  2.600291E+001	  2.405768E+001	  2.202363E+001	  1.984415E+001	  1.770959E+001	  1.546178E+001	  1.282387E+001	  1.028491E+001	  5.549115E+001	  5.459981E+001	  5.351143E+001	  5.243197E+001	  5.125844E+001	  4.994196E+001	  4.847342E+001	  4.699188E+001	  4.540087E+001	  4.371124E+001	  4.204265E+001	  4.030320E+001	  3.838418E+001	  3.663487E+001	  3.502662E+001	  3.300601E+001	  3.120546E+001	  3.030210E+001	  3.096780E+001	  3.359662E+001	  3.848936E+001	  3.837311E+001	  2.372554E+001	  1.770686E+001	  1.541343E+001	  1.337007E+001	  1.124700E+001	  9.356794E+000	  7.405776E+000	  5.324347E+000	  3.286728E+000	  1.137973E+000	 -1.391266E+000	 -3.835968E+000
        17.1000	  7.362775E+001	  7.270700E+001	  7.158170E+001	  7.046333E+001	  6.924340E+001	  6.786677E+001	  6.631664E+001	  6.474984E+001	  6.300846E+001	  6.111218E+001	  5.929004E+001	  5.749923E+001	  5.551718E+001	  5.354001E+001	  5.148721E+001	  4.927491E+001	  4.726518E+001	  4.621369E+001	  4.785188E+001	  5.022827E+001	  5.194594E+001	  5.209660E+001	  3.781754E+001	  3.239391E+001	  3.020760E+001	  2.818163E+001	  2.604936E+001	  2.410363E+001	  2.206919E+001	  1.988949E+001	  1.775491E+001	  1.550726E+001	  1.286977E+001	  1.033140E+001	  5.579794E+001	  5.492138E+001	  5.385053E+001	  5.278802E+001	  5.163214E+001	  5.033330E+001	  4.887956E+001	  4.741196E+001	  4.580825E+001	  4.406944E+001	  4.236553E+001	  4.066323E+001	  3.889469E+001	  3.714185E+001	  3.559653E+001	  3.339357E+001	  3.131589E+001	  2.997526E+001	  3.040613E+001	  3.430966E+001	  3.850161E+001	  3.864224E+001	  2.398289E+001	  1.795189E+001	  1.566922E+001	  1.364330E+001	  1.154030E+001	  9.668722E+000	  7.734462E+000	  5.666182E+000	  3.636300E+000	  1.490734E+000	 -1.039826E+000	 -3.489246E+000
        17.2000	  7.361542E+001	  7.269443E+001	  7.156883E+001	  7.045017E+001	  6.922990E+001	  6.785288E+001	  6.630225E+001	  6.473491E+001	  6.299263E+001	  6.109608E+001	  5.927331E+001	  5.748659E+001	  5.552005E+001	  5.355185E+001	  5.150178E+001	  4.928644E+001	  4.727199E+001	  4.619129E+001	  4.778588E+001	  5.032454E+001	  5.189904E+001	  5.214253E+001	  3.786228E+001	  3.243806E+001	  3.025234E+001	  2.822662E+001	  2.609394E+001	  2.414775E+001	  2.211296E+001	  1.993310E+001	  1.779851E+001	  1.555099E+001	  1.291379E+001	  1.037579E+001	  5.622343E+001	  5.535999E+001	  5.430430E+001	  5.325612E+001	  5.211494E+001	  5.083092E+001	  4.939040E+001	  4.793531E+001	  4.633073E+001	  4.458130E+001	  4.288287E+001	  4.123554E+001	  3.953503E+001	  3.775021E+001	  3.614851E+001	  3.385828E+001	  3.164884E+001	  3.007227E+001	  3.054494E+001	  3.492245E+001	  3.859141E+001	  3.874468E+001	  2.411550E+001	  1.814473E+001	  1.588064E+001	  1.386499E+001	  1.177017E+001	  9.900513E+000	  7.964101E+000	  5.890521E+000	  3.853294E+000	  1.698354E+000	 -8.444027E-001	 -3.305842E+000
        17.3000	  7.357365E+001	  7.265231E+001	  7.152634E+001	  7.040732E+001	  6.918670E+001	  6.780932E+001	  6.625831E+001	  6.469069E+001	  6.294814E+001	  6.105306E+001	  5.923139E+001	  5.745139E+001	  5.550650E+001	  5.355065E+001	  5.150730E+001	  4.928949E+001	  4.727257E+001	  4.615938E+001	  4.769439E+001	  5.041265E+001	  5.201754E+001	  5.220874E+001	  3.791778E+001	  3.248149E+001	  3.029550E+001	  2.827034E+001	  2.613769E+001	  2.419141E+001	  2.215655E+001	  1.997670E+001	  1.784219E+001	  1.559477E+001	  1.295770E+001	  1.041984E+001	  5.669246E+001	  5.583770E+001	  5.479168E+001	  5.375225E+001	  5.261966E+001	  5.134380E+001	  4.990991E+001	  4.846040E+001	  4.685388E+001	  4.510190E+001	  4.341072E+001	  4.179496E+001	  4.011043E+001	  3.829462E+001	  3.659906E+001	  3.426878E+001	  3.200196E+001	  3.031933E+001	  3.088216E+001	  3.541859E+001	  3.892764E+001	  3.875091E+001	  2.416606E+001	  1.828055E+001	  1.603766E+001	  1.402854E+001	  1.193659E+001	  1.006174E+001	  8.115273E+000	  6.028796E+000	  3.978088E+000	  1.808684E+000	 -7.507419E-001	 -3.227355E+000
        17.4000	  7.354432E+001	  7.262272E+001	  7.149644E+001	  7.037713E+001	  6.915622E+001	  6.777856E+001	  6.622729E+001	  6.465957E+001	  6.291726E+001	  6.102500E+001	  5.920715E+001	  5.743615E+001	  5.550447E+001	  5.355061E+001	  5.152071E+001	  4.929937E+001	  4.728384E+001	  4.616533E+001	  4.768252E+001	  5.042880E+001	  5.219710E+001	  5.229673E+001	  3.798838E+001	  3.253048E+001	  3.034271E+001	  2.831810E+001	  2.618572E+001	  2.423965E+001	  2.220506E+001	  2.002550E+001	  1.789125E+001	  1.564409E+001	  1.300729E+001	  1.046970E+001	  5.711171E+001	  5.626108E+001	  5.521936E+001	  5.418350E+001	  5.305400E+001	  5.178050E+001	  5.034757E+001	  4.889811E+001	  4.728772E+001	  4.553568E+001	  4.385084E+001	  4.225570E+001	  4.056477E+001	  3.871446E+001	  3.694757E+001	  3.459667E+001	  3.230966E+001	  3.060747E+001	  3.134278E+001	  3.579428E+001	  3.927036E+001	  3.874073E+001	  2.419913E+001	  1.839374E+001	  1.616833E+001	  1.416242E+001	  1.206956E+001	  1.018601E+001	  8.226336E+000	  6.124386E+000	  4.058495E+000	  1.873604E+000	 -7.028965E-001	 -3.194513E+000
        17.5000	  7.354625E+001	  7.262453E+001	  7.149810E+001	  7.037865E+001	  6.915757E+001	  6.777973E+001	  6.622828E+001	  6.466048E+001	  6.291837E+001	  6.102799E+001	  5.921330E+001	  5.744742E+001	  5.551743E+001	  5.356151E+001	  5.154414E+001	  4.931950E+001	  4.730611E+001	  4.620210E+001	  4.773833E+001	  5.046348E+001	  5.223257E+001	  5.235436E+001	  3.804119E+001	  3.257669E+001	  3.038809E+001	  2.836361E+001	  2.623126E+001	  2.428533E+001	  2.225097E+001	  2.007170E+001	  1.793776E+001	  1.569093E+001	  1.305455E+001	  1.051737E+001	  5.741771E+001	  5.656814E+001	  5.552724E+001	  5.449174E+001	  5.336208E+001	  5.208767E+001	  5.065259E+001	  4.920047E+001	  4.758561E+001	  4.583557E+001	  4.415777E+001	  4.258100E+001	  4.087984E+001	  3.900078E+001	  3.719788E+001	  3.483375E+001	  3.254542E+001	  3.088176E+001	  3.185396E+001	  3.612400E+001	  3.921114E+001	  3.869639E+001	  2.420606E+001	  1.848541E+001	  1.627395E+001	  1.426836E+001	  1.217136E+001	  1.027708E+001	  8.302978E+000	  6.185071E+000	  4.104189E+000	  1.904615E+000	 -6.874150E-001	 -3.192117E+000
        17.6000	  7.356519E+001	  7.264346E+001	  7.151700E+001	  7.039751E+001	  6.917636E+001	  6.779842E+001	  6.624684E+001	  6.467893E+001	  6.293675E+001	  6.104652E+001	  5.923295E+001	  5.746849E+001	  5.553507E+001	  5.357619E+001	  5.156538E+001	  4.933895E+001	  4.732734E+001	  4.623315E+001	  4.782048E+001	  5.050375E+001	  5.211493E+001	  5.235833E+001	  3.805710E+001	  3.260736E+001	  3.042014E+001	  2.839553E+001	  2.626321E+001	  2.431750E+001	  2.228341E+001	  2.010444E+001	  1.797078E+001	  1.572426E+001	  1.308822E+001	  1.055136E+001	  5.759253E+001	  5.674144E+001	  5.569843E+001	  5.466052E+001	  5.352787E+001	  5.224961E+001	  5.080951E+001	  4.935229E+001	  4.773155E+001	  4.598464E+001	  4.431507E+001	  4.276023E+001	  4.105526E+001	  3.915248E+001	  3.734448E+001	  3.496850E+001	  3.269153E+001	  3.110286E+001	  3.230288E+001	  3.641207E+001	  3.875292E+001	  3.858410E+001	  2.416162E+001	  1.854315E+001	  1.634496E+001	  1.433777E+001	  1.223440E+001	  1.032769E+001	  8.337797E+000	  6.202898E+000	  4.106432E+000	  1.891976E+000	 -7.153151E-001	 -3.232431E+000
        17.7000	  7.358215E+001	  7.266048E+001	  7.153406E+001	  7.041460E+001	  6.919348E+001	  6.781555E+001	  6.626396E+001	  6.469597E+001	  6.295362E+001	  6.106264E+001	  5.924885E+001	  5.748685E+001	  5.555719E+001	  5.359537E+001	  5.158018E+001	  4.934990E+001	  4.733818E+001	  4.623338E+001	  4.781747E+001	  5.051766E+001	  5.203239E+001	  5.234888E+001	  3.805917E+001	  3.262344E+001	  3.043738E+001	  2.841263E+001	  2.628066E+001	  2.433553E+001	  2.230209E+001	  2.012372E+001	  1.799052E+001	  1.574433E+001	  1.310852E+001	  1.057173E+001	  5.765335E+001	  5.679752E+001	  5.574862E+001	  5.470467E+001	  5.356517E+001	  5.227889E+001	  5.082930E+001	  4.936286E+001	  4.773279E+001	  4.599052E+001	  4.433351E+001	  4.281674E+001	  4.113099E+001	  3.920384E+001	  3.741231E+001	  3.501645E+001	  3.275611E+001	  3.126355E+001	  3.264783E+001	  3.665309E+001	  3.831208E+001	  3.844102E+001	  2.409786E+001	  1.859279E+001	  1.640760E+001	  1.439742E+001	  1.228636E+001	  1.036554E+001	  8.357788E+000	  6.203561E+000	  4.089266E+000	  1.857707E+000	 -7.671958E-001	 -3.298690E+000
        17.8000	  7.359297E+001	  7.267142E+001	  7.154515E+001	  7.042583E+001	  6.920486E+001	  6.782710E+001	  6.627573E+001	  6.470791E+001	  6.296583E+001	  6.107498E+001	  5.926156E+001	  5.750464E+001	  5.558442E+001	  5.361728E+001	  5.159368E+001	  4.935795E+001	  4.734429E+001	  4.621785E+001	  4.779991E+001	  5.054632E+001	  5.204627E+001	  5.235752E+001	  3.806850E+001	  3.263228E+001	  3.044541E+001	  2.842053E+001	  2.628915E+001	  2.434493E+001	  2.231251E+001	  2.013506E+001	  1.800251E+001	  1.575675E+001	  1.312117E+001	  1.058437E+001	  5.763640E+001	  5.677262E+001	  5.571406E+001	  5.466040E+001	  5.351013E+001	  5.221160E+001	  5.074800E+001	  4.926854E+001	  4.762664E+001	  4.589718E+001	  4.426779E+001	  4.282564E+001	  4.119040E+001	  3.922379E+001	  3.747862E+001	  3.504873E+001	  3.280819E+001	  3.143849E+001	  3.311535E+001	  3.695093E+001	  3.805750E+001	  3.834538E+001	  2.408882E+001	  1.870097E+001	  1.652728E+001	  1.451277E+001	  1.239316E+001	  1.045687E+001	  8.429336E+000	  6.253398E+000	  4.118759E+000	  1.867380E+000	 -7.782713E-001	 -3.326997E+000
        17.9000	  7.360947E+001	  7.268816E+001	  7.156218E+001	  7.044314E+001	  6.922248E+001	  6.784506E+001	  6.629409E+001	  6.472666E+001	  6.298525E+001	  6.109531E+001	  5.928343E+001	  5.753140E+001	  5.561436E+001	  5.363777E+001	  5.161034E+001	  4.937807E+001	  4.735905E+001	  4.620872E+001	  4.780212E+001	  5.054600E+001	  5.213470E+001	  5.238211E+001	  3.808511E+001	  3.263642E+001	  3.044674E+001	  2.842141E+001	  2.629035E+001	  2.434685E+001	  2.231527E+001	  2.013861E+001	  1.800664E+001	  1.576129E+001	  1.312597E+001	  1.058928E+001	  5.756441E+001	  5.669104E+001	  5.562091E+001	  5.455575E+001	  5.339287E+001	  5.208031E+001	  5.060099E+001	  4.910801E+001	  4.745630E+001	  4.575850E+001	  4.418370E+001	  4.286495E+001	  4.130515E+001	  3.928092E+001	  3.762607E+001	  3.516579E+001	  3.294437E+001	  3.171661E+001	  3.375431E+001	  3.730329E+001	  3.787298E+001	  3.835575E+001	  2.419170E+001	  1.892006E+001	  1.675454E+001	  1.473364E+001	  1.260375E+001	  1.065030E+001	  8.601163E+000	  6.401563E+000	  4.244738E+000	  1.971721E+000	 -6.965933E-001	 -3.264141E+000
        18.0000	  7.363324E+001	  7.271224E+001	  7.158662E+001	  7.046794E+001	  6.924765E+001	  6.787065E+001	  6.632015E+001	  6.475309E+001	  6.301218E+001	  6.112196E+001	  5.930970E+001	  5.755595E+001	  5.563351E+001	  5.365173E+001	  5.162040E+001	  4.939162E+001	  4.737126E+001	  4.621502E+001	  4.781990E+001	  5.053362E+001	  5.221064E+001	  5.238200E+001	  3.808104E+001	  3.262489E+001	  3.043265E+001	  2.840644E+001	  2.627517E+001	  2.433187E+001	  2.230063E+001	  2.012431E+001	  1.799260E+001	  1.574746E+001	  1.311232E+001	  1.057575E+001	  5.741462E+001	  5.653164E+001	  5.544999E+001	  5.437351E+001	  5.319848E+001	  5.187297E+001	  5.037965E+001	  4.887672E+001	  4.722222E+001	  4.558479E+001	  4.409533E+001	  4.294101E+001	  4.147654E+001	  3.940250E+001	  3.787756E+001	  3.539787E+001	  3.321304E+001	  3.214277E+001	  3.449543E+001	  3.777472E+001	  3.768961E+001	  3.843572E+001	  2.438394E+001	  1.924361E+001	  1.708479E+001	  1.505460E+001	  1.291136E+001	  1.093783E+001	  8.864094E+000	  6.637947E+000	  4.456549E+000	  2.159875E+000	 -5.328889E-001	 -3.120483E+000
